timestamp,script,stem,run_key,git_sha,git_dirty,outcome,resumed_from,wall_s,argv
2026-08-17T18:16:04,steer_batch.py,steer_single__eval_v2__add__L28__a0.5,40c15f2c421527b7,6b858d901911,True,written,0,413.0,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_single --jobs /tmp/qwen32b_jobs_success.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T18:22:57,steer_batch.py,steer_single__eval_v2__add__L28__a0.75,1039343325cc113f,6b858d901911,True,written,0,413.0,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_single --jobs /tmp/qwen32b_jobs_success.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T18:29:51,steer_batch.py,steer_single__eval_v2__add__L28__a1,22bf7e90c384a50e,6b858d901911,True,written,0,412.8,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_single --jobs /tmp/qwen32b_jobs_success.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T18:36:44,steer_batch.py,steer_single__noop__L28,cdc2163b0caa27ac,6b858d901911,True,written,0,412.3,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_single --jobs /tmp/qwen32b_jobs_success.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T18:43:37,steer_batch.py,steer_single__noop__L29,c0b7bd0b54cfe986,6b858d901911,True,written,0,412.4,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_single --jobs /tmp/qwen32b_jobs_success.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T18:50:30,steer_batch.py,steer_single__noop__L45,2466cfef2de49082,6b858d901911,True,written,0,412.1,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_single --jobs /tmp/qwen32b_jobs_success.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T18:57:22,steer_batch.py,steer_single__noop__L53,559f42b8968fe6f3,6b858d901911,True,written,0,412.1,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_single --jobs /tmp/qwen32b_jobs_success.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T19:04:16,steer_batch.py,steer_single__noop__L57,0edae161503acc1c,6b858d901911,True,written,0,412.7,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_single --jobs /tmp/qwen32b_jobs_success.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T19:50:22,steer_batch.py,steer_induce__story_v2_1k__add__L45__a0.25,e02a5bde9bfc9172,6b858d901911,True,written,0,425.6,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_induce --jobs /tmp/qwen32b_jobs_refusal.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T19:57:30,steer_batch.py,steer_induce__story_v2_1k__add__L45__a0.5,bc373a49f2a210e2,6b858d901911,True,written,0,425.9,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_induce --jobs /tmp/qwen32b_jobs_refusal.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T20:04:41,steer_batch.py,steer_induce__story_v2_1k__add__L45__a0.75,5d0bd280c1e10bf4,6b858d901911,True,written,0,429.6,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_induce --jobs /tmp/qwen32b_jobs_refusal.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T20:11:50,steer_batch.py,steer_induce__story_v2_1k__add__L45__a1,db241bd4710a326c,6b858d901911,True,written,0,427.1,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_induce --jobs /tmp/qwen32b_jobs_refusal.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T20:18:24,steer_batch.py,steer_induce__story_v2_1k__add__L53__a0.25,62cd6267f1d7482c,6b858d901911,True,written,0,391.7,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_induce --jobs /tmp/qwen32b_jobs_refusal.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T20:25:02,steer_batch.py,steer_induce__story_v2_1k__add__L53__a0.5,05cfcff8708d2708,6b858d901911,True,written,0,395.8,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_induce --jobs /tmp/qwen32b_jobs_refusal.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T20:31:32,steer_batch.py,steer_induce__story_v2_1k__add__L53__a0.75,cf56c8ff5ea1a00a,6b858d901911,True,written,0,387.7,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_induce --jobs /tmp/qwen32b_jobs_refusal.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T20:38:42,steer_batch.py,steer_induce__story_v2_1k__add__L53__a1,a8dbbf481506a079,6b858d901911,True,written,0,428.5,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_induce --jobs /tmp/qwen32b_jobs_refusal.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T20:45:32,steer_batch.py,steer_induce__persona_v2__add__L29__a0.25,9c6f916b4798ccf4,6b858d901911,True,written,0,407.6,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_induce --jobs /tmp/qwen32b_jobs_refusal.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T20:52:43,steer_batch.py,steer_induce__persona_v2__add__L29__a0.5,e57fe8cfec942512,6b858d901911,True,written,0,429.0,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_induce --jobs /tmp/qwen32b_jobs_refusal.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T20:59:56,steer_batch.py,steer_induce__persona_v2__add__L29__a0.75,3856fa983c6a65d3,6b858d901911,True,written,0,431.1,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_induce --jobs /tmp/qwen32b_jobs_refusal.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T21:07:06,steer_batch.py,steer_induce__persona_v2__add__L29__a1,34fb3e2709bf0485,6b858d901911,True,written,0,428.4,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_induce --jobs /tmp/qwen32b_jobs_refusal.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T21:14:18,steer_batch.py,steer_induce__harm_v2__add__L57__a-0.25,33196fe41c09c116,6b858d901911,True,written,0,429.8,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_induce --jobs /tmp/qwen32b_jobs_refusal.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T21:21:28,steer_batch.py,steer_induce__harm_v2__add__L57__a-0.5,b5259b4e005b74bc,6b858d901911,True,written,0,428.3,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_induce --jobs /tmp/qwen32b_jobs_refusal.json --batch-size 32 --max-batch-tokens 32768"
2026-08-17T21:28:41,steer_batch.py,steer_induce__harm_v2__add__L57__a-0.75,a21720f3e9b4e455,6b858d901911,True,written,0,430.6,"Qwen/Qwen2.5-32B-Instruct --tag 1K_per_direction --script steer_induce --jobs /tmp/qwen32b_jobs_refusal.json --batch-size 32 --max-batch-tokens 32768"
